hospital_key,hospital_register_num,hospital_name,hospital_category,hospital_si,hospital_gu,hospital_dong,hospital_ceo,hospital_address,hospital_nation
BE_LiST21-0583,1822,엠디병원,병원,서울특별시,강남구,청담동,이상달,서울특별시 강남구 청담동 84-6 소나무빌딩 4~7층,
BE_LiST21-0584,1825,연세성형외과의원,의원,서울특별시,서초구,서초4동,이병민,서울특별시 서초구 서초4동 1306번지 2호 한승빌딩 5층,
BE_LiST21-0585,1827,도도성형외과의원,의원,서울특별시,동대문구,장안1동,최상영,서울특별시 동대문구 장안동 464-8 게로스빌딩303,
BE_LiST21-0586,1831,JHW가인안과의원,의원,서울특별시,성북구,길음1동,김도균,서울특별시 성북구 길음동 1276번지 삼부아파트 105동 상가 11호,
BE_LiST21-0587,1844,아이파크몰의원,의원,서울특별시,용산구,한강로동,임근우,"서울특별시 용산구 한강로3가 40-999 아이파크몰리빙관6층P5,S4호",
BE_LiST21-0588,1854,맨남성의원,의원,서울특별시,서초구,잠원동,김도리,서울특별시 서초구 강남대로 621 K-TOWER5층,
BE_LiST21-0589,1865,라온치과의원,치과의원,서울특별시,영등포구,도림동,김명욱,서울특별시 영등포구 영등포동 3가 2-21 우성타워 A동 2층,
BE_LiST21-0590,1866,서울치과병원,치과병원,서울특별시,서초구,서초4동,양정강,서울특별시 서초구 서초4동 1305번지 5호 주류성빌딩 11~13층,
BE_LiST21-0591,1867,사랑의치과의원,치과의원,서울특별시,강남구,논현1동,최영욱,서울특별시 강남구 논현동 165 5층,
BE_LiST21-0592,1869,더원성형외과의원,의원,서울특별시,강남구,신사동,방난석,서울특별시 강남구 신사동 569-29 3층,
BE_LiST21-0593,1870,리에스의원,의원,서울특별시,강남구,논현1동,정창원,서울특별시 강남구 논현동 3-2 3층,
BE_LiST21-0594,1874,에스앤비안과,의원,서울특별시,강남구,압구정동,김준현외2명,"서울특별시 강남구 논현로 842 (신사동,압구정빌딩9층)",
BE_LiST21-0595,1884,서울이건치과의원,치과의원,서울특별시,서초구,서초4동,이재용,서울특별시 서초구 서초4동 1305-7 401호,
BE_LiST21-0596,1901,모커리한방병원,한방병원,서울특별시,강남구,도곡1동,김기옥,서울특별시 강남구 도곡1동 542번지,
BE_LiST21-0599,1908,서울미래의원(의료법인미래의료재단),의원,서울특별시,강남구,삼성1동,이행우,서울특별시 강남구 삼성1동 158-15 4층,
BE_LiST21-0600,1910,이범권치과의원,치과의원,서울특별시,중구,명동,이범권,서울특별시 중구 장교동 1 장교빌딩 2501호,"미국,"
BE_LiST21-0601,1915,건재활의학과의원,의원,서울특별시,서초구,서초2동,김병희,"서울특별시 서초구 서초2동 1337번지 세인트하이얀빌딩 303,304호","미국,"
BE_LiST21-0602,1920,참튼튼병원,병원,서울특별시,구로구,구로3동,김정훈,서울특별시 구로구 구로3동 1126-34,
BE_LiST21-0603,1921,유디치과의원,치과의원,서울특별시,성북구,동선동,김량희,서울특별시 성북구 동소문동6가 147 8층,
BE_LiST21-0604,1922,여러분병원,병원,서울특별시,강남구,논현1동,김정수,서울특별시 강남구 논현1동 206-10,
BE_LiST21-0605,1931,디자인치과의원,치과의원,서울특별시,강남구,청담동,우상엽,서울특별시 강남구 청담동 89-1 4층일부,
BE_LiST21-0606,1934,마포공덕 에스앤유피부과,의원,서울특별시,마포구,아현동,김영걸,"서울특별시 마포구 백범로 178 (공덕동,마포신영지웰2층B202,203,204)",
BE_LiST21-0607,1935,에스앤유피부과,의원,서울특별시,마포구,아현동,정승용,"서울특별시 마포구 백범로 178 (공덕동,마포신영지웰2층B204,205,206,207)",
BE_LiST21-0608,1944,강서연세병원,병원,서울특별시,강서구,염창동,최한영,서울특별시 강서구 염창동 263-3,
BE_LiST21-0609,2033,미지치과의원,치과의원,서울특별시,서대문구,홍제2동,이수옥,서울특별시 서대문구 홍제동 24-6 보하빌딩 2층,
BE_LiST21-0610,1981,코리아성형외과의원,의원,서울특별시,강남구,논현1동,장준철,"서울특별시 강남구 강남대로 492 (논현동, 한맥빌딩3~6층,13층)","중국,"
BE_LiST21-0611,1997,비즈성형외과의원,의원,서울특별시,강남구,압구정동,한상준,서울특별시 강남구 신사동 634-4 7층,인도네시아
BE_LiST21-0612,2054,조각성형외과의원,의원,서울특별시,서초구,서초2동,송용태,서울특별시 서초구 서초동 1328-11 대우도씨에빛2 314,
BE_LiST21-0613,1987,이지앤성형외과병원,의원,서울특별시,강남구,압구정동,이종희,"서울특별시 강남구 압구정로30길 67 (신사동,백인빌딩지하2층-지상6층)",
BE_LiST21-0614,1994,서울슬림외과의원,의원,서울특별시,강남구,역삼1동,박윤찬,서울특별시 강남구 역삼1동 825-9 11층,"미국,중국,러시아,몽골,"
BE_LiST21-0615,1972,서울SKY병원,병원,서울특별시,송파구,가락본동,강세훈,서울특별시 송파구 가락동 36-1,
BE_LiST21-0616,1985,엔비유의원,의원,서울특별시,서대문구,신촌동,권병소,"서울특별시 서대문구 신촌로 77 (창전동, 대창빌딩2층)",
BE_LiST21-0617,1996,햇살고운한의원,한의원,서울특별시,서초구,양재2동,문상돈,서울특별시 서초구 양재2동 291-20,
BE_LiST21-0619,2003,블랑쉬형치과의원,치과의원,서울특별시,서초구,서초1동,서호균,서울특별시 서초구 서초중앙로 108 케이원빌딩 4층,
BE_LiST21-0797,2437,리젠성형외과의원,의원,서울특별시,서초구,서초4동,오명준 외 1명,"서울특별시 서초구 강남대로 463 리젠타워3층,9~14층",
BE_LiST21-0798,2434,뉴본정형외과의원,의원,서울특별시,양천구,신월2동,임창무,서울특별시 양천구 중앙로 303 (신월동),
BE_LiST21-0799,2680,굿필러의원,의원,서울특별시,강남구,역삼1동,최철,"서울특별시 강남구 역삼동 815-2, ABC마트빌딩 4층",
BE_LiST21-0800,2442,연세송도외과의원,의원,서울특별시,서대문구,홍제1동,이창목,서울특별시 서대문구 홍제동 173-16 조이빌딩6층,
BE_LiST21-0801,2468,더웰한의원,한의원,서울특별시,관악구,남현동,남여정,서울특별시 관악구 남현동 1058-6 한얼메디프라자 602,
BE_LiST21-0802,2457,이지함피부과의원,의원,서울특별시,강남구,역삼1동,김영훈,서울특별시 강남구 강남대로 416 창림빌딩4층,
BE_LiST21-0803,2461,오라(AURA)성형외과의원,의원,서울특별시,강남구,압구정동,허준평,서울특별시 강남구 신사동 610번지 서원빌딩2층,
BE_LiST21-0805,2455,티엘성형외과의원,의원,서울특별시,강남구,청담동,임중혁,서울특별시 강남구 압구정로 453 오로라빌딩5층,
BE_LiST21-0806,2709,김완호정형외과의원,의원,서울특별시,강서구,우장산동,김완호,서울특별시 강서구 우장산동 1064번지 4호,
BE_LiST21-0807,2462,창피부과의원,의원,서울특별시,강남구,삼성1동,김창식,서울특별시 강남구 삼성1동 153-35 여송빌딩3층,
BE_LiST21-0808,2487,오스카성형외과의원,의원,서울특별시,서초구,방배2동,백승욱,서울특별시 서초구 동작대로 86 동주빌딩4층,
BE_LiST21-0809,2557,더진청담의원,의원,서울특별시,강남구,청담동,남아영,"서울특별시 강남구 학동로97길 72 (청담동,1층,2층,3층)",
BE_LiST21-0810,2447,서울나은병원,병원,서울특별시,동대문구,제기동,김영우외1명,서울특별시 동대문구 왕산로 137 (제기동),
BE_LiST21-0811,2482,가미건치과의원,치과의원,서울특별시,서초구,서초4동,이승호,서울특별시 서초구 서초4동 1317-20 아라타워1306,
BE_LiST21-0812,2460,청담웰스피부과의원,의원,서울특별시,강남구,청담동,김산외1명,서울특별시 강남구 삼성로 726 경원빌딩2층,
BE_LiST21-0813,2473,에이아이의원,의원,서울특별시,서초구,서초2동,서기윤,서울특별시 서초구 강남대로 341(7층),
BE_LiST21-0814,2493,스위티의원,의원,서울특별시,강남구,신사동,변광,서울특별시 강남구 신사동 576-6 다솔빌딩 2층,
BE_LiST21-0815,2472,에이아이치과의원,치과의원,서울특별시,서초구,서초2동,류현,서울특별시 서초구 강남대로 341(7층),
BE_LiST21-0816,2490,트루맨남성의원,의원,서울특별시,강남구,삼성2동,오세권,서울특별시 강남구 테헤란로 437 삼영빌딩3층,
BE_LiST21-0817,2481,미엘르의원,의원,서울특별시,서초구,반포1동,구본민,서울특별시 서초구 반포1동 748-1 청호빌딩4층,
BE_LiST21-0818,2486,시너지성형외과의원,의원,서울특별시,강남구,논현1동,정경인,서울특별시 강남구 강남대로 476 어반하이브빌딩3층,
BE_LiST21-0819,2715,좋은사람들 성모안과의원,의원,서울특별시,성동구,행당1동,박성진,"서울특별시 성동구 왕십리로 315, 7층(행당동, 한동타워)",
BE_LiST21-0820,2516,트루맨남성의원,의원,서울특별시,중구,명동,김태희,서울특별시 중구 퇴계로 120 영창빌딩5층,"미국,일본,중국,"
BE_LiST21-0821,2484,루이빈의원,의원,서울특별시,강남구,압구정동,이상미,서울특별시 강남구 압구정로34길 11 압구정스퀘어301,
BE_LiST21-0823,3935,김정국한의원,한의원,서울특별시,강남구,대치4동,김정국,서울 강남구 대치4동 938-16 삼환소굿 2층,
BE_LiST21-0824,2511,미소랑치과의원,치과의원,서울특별시,영등포구,여의동,이석재,서울특별시 영등포구 여의도동 44-33 두일빌딩 203호,
BE_LiST21-0825,2534,미소랑치과의원,치과의원,서울특별시,강남구,도곡1동,김성욱,서울특별시 강남구 강남대로 250 심현빌딩6층,
BE_LiST21-0826,2524,명품코코성형외과의원,의원,서울특별시,강남구,신사동,정병훈,서울특별시 강남구 신사동 580-2 관영빌딩3층,
BE_LiST21-0827,2533,갸름한성형외과의원,의원,서울특별시,강남구,역삼1동,김남호외2명,서울특별시 강남구 강남대로 390 미진프라자21층,
BE_LiST21-0829,2498,의료법인풍산의료재단동부제일병원,병원,서울특별시,중랑구,망우본동,홍정용,서울특별시 중랑구 망우로 511(망우동),
BE_LiST21-0830,2505,건강그린내과의원,의원,서울특별시,은평구,대조동,김청호/이승용,서울특별시 은평구 연서로 216 아트캐슬상가5층,
BE_LiST21-0831,2514,생기한의원,한의원,서울특별시,영등포구,당산2동,신덕일,서울특별시 영등포구 당산로 231 대원빌딩6층,
BE_LiST21-0832,2512,모티브성형외과의원,의원,서울특별시,강남구,압구정동,박재희,서울특별시 강남구 논현로 838 4층일부,
BE_LiST21-0833,2513,명옥헌한의원,한의원,서울특별시,강남구,청담동,김진형,"서울특별시 강남구 삼성로 726, 경원빌딩3층",
BE_LiST21-0834,2525,다우성형외과의원,의원,서울특별시,강남구,논현1동,김진형,"서울특별시 강남구 도산대로 108, 14층(논현동, 렉스타워)",
BE_LiST21-0835,2519,가인치과병원,치과병원,서울특별시,송파구,잠실3동,윤범/박인환,서울특별시 송파구 잠실동 40-1 롯데월드스포츠센타 7층,
BE_LiST21-0836,2584,대명앰알씨티의원,의원,서울특별시,영등포구,양평2동,한채규,"서울특별시 영등포구 양평로 99 (양평동 4가, 2, 3층)",
BE_LiST21-0837,2526,명동서울밝은안과의원,의원,서울특별시,중구,명동,김용은,서울특별시 중구 퇴계로 123 하이해리엇 8층,
BE_LiST21-0881,3006,예림이비인후과의원,의원,서울특별시,강남구,개포2동,강희선,"서울특별시 강남구 선릉로 26, JJ빌딩3층(개포동)",
BE_LiST21-0883,3020,유니크성형외과의원,의원,서울특별시,강남구,역삼1동,이준혁외2명,"서울특별시 강남구 강남대로 428, 만이빌딩8층(역삼동)",
BE_LiST21-0884,3019,명동독일치과의원,치과의원,서울특별시,중구,명동,백광빈,"서울특별시 중구 명동8나길 6, 4층(충무로1가)",
BE_LiST21-0885,3005,서울현대병원,병원,서울특별시,강북구,번1동,이우태,서울특별시 강북구 도봉로 374,
BE_LiST21-0886,3015,압구정대자인한의원,한의원,서울특별시,강남구,압구정동,김래영,"서울특별시 강남구 선릉로 815,신한양빌딩2층",
BE_LiST21-0887,2567,한국건강관리협회 건강증진의원,의원,서울특별시,송파구,잠실6동,조한익,서울특별시 송파구 올림픽로 269 롯데캐슬플라자5층,
BE_LiST21-0888,2544,비오성형외과의원,의원,서울특별시,서초구,서초4동,조인창 외 2명,"서울특별시 서초구 강남대로 405, 통영빌딩10층",
BE_LiST21-0889,2565,연세건치과의원,치과의원,서울특별시,중구,회현동,김재욱,서울특별시 중구 한강대로 416 지하1층,
BE_LiST21-0890,2555,강남하트스캔 의원,의원,서울특별시,강남구,삼성1동,박성학,"서울특별시 강남구 삼성동 157-1 삼성동빌딩 B1, B2",
BE_LiST21-0891,2577,드림치과,치과의원,서울특별시,강남구,압구정동,"김현주,박종욱","서울특별시 강남구 논현로 848 (신사동,9층)","중국,"
BE_LiST21-0892,2573,티안성형외과의원,의원,서울특별시,서초구,서초4동,하범준,"서울특별시 서초구 강남대로 423, 한승빌딩 8층",
BE_LiST21-0893,2596,레이디유로비뇨기과의원,의원,서울특별시,강남구,논현1동,이선규,"서울특별시 강남구 강남대로 606 (논현동, 삼주빌딩 6층 2호)",
BE_LiST21-0894,2592,젤피부과의원,의원,서울특별시,강남구,청담동,박종민,"서울특별시 강남구 청담동 98-7, 6층",
BE_LiST21-1488,4124,바르다 유 한의원,한의원,서울특별시,종로구,종로1.2.3.4가동,유한철,서울특별시 종로구 삼봉로 57 호수빌딩 7층,"미국,일본,중국,러시아,"
BE_LiST21-1489,4125,씨와이이비인후과,의원,서울특별시,강남구,역삼1동,류찬,서울특별시 강남구 역삼로7길 6,"중국,러시아,베트남,"
BE_LiST21-1490,4132,시스템성형외과,의원,서울특별시,강남구,청담동,임형우,서울특별시 강남구 선릉로 830 공신진흥빌딩 6층,"미국,중국,"
BE_LiST21-1491,4136,청담베스트내과의원,의원,서울특별시,강남구,청담동,김원철,"서울특별시 강남구 학동로 501 삼화와이즈빌딩 5,6,7층","미국,중국,몽골,베트남,"
BE_LiST21-1492,4133,채움마취통증의학과의원,의원,서울특별시,마포구,도화동,우철호,서울특별시 마포구 마포대로 44 진도빌딩 4층,"미국,일본,중국,러시아,중동,몽골,베트남,"
BE_LiST21-1493,4137,티에스성형외과,의원,서울특별시,강남구,논현1동,이상균,"강남구 도산대로 108 렉스타워 12,13층","미국,중국,베트남,"
BE_LiST21-1494,4138,위드윈피부과,의원,서울특별시,강남구,압구정동,이재봉,서울특별시 강남구 압구정로 30길 51 I.S.A빌딩 4층 위드윈피부과,"미국,일본,"
BE_LiST21-1141,3398,포이즌의원,의원,서울특별시,강남구,삼성2동,반동규,"서울특별시 강남구 테헤란로 405 (삼성동,보광빌딩4층)",
BE_LiST21-1142,3426,에이엔지의원 (ANG의원),의원,서울특별시,강남구,청담동,안지현,"서울특별시 강남구 도산대로 435 (청담동,5층)",
BE_LiST21-1143,3396,이너스치과의원,치과의원,서울특별시,관악구,청룡동,정규호,"서울특별시 관악구 남부순환로 1710 (봉천동,이너스빌딩2층)",
BE_LiST21-1144,3417,아이디치과의원,치과의원,서울특별시,강남구,신사동,이양구,"서울특별시 강남구 논현로175길 38 (신사동,서원빌딩3층)","미국,중국,"
BE_LiST21-1145,3416,아이디피부과의원,의원,서울특별시,강남구,신사동,김민주,"서울특별시 강남구 논현로175길 38 (신사동,서원빌딩5층,6층)","미국,중국,몽골,"
BE_LiST21-1146,3404,에이치큐브병원,병원,서울특별시,도봉구,창5동,강재열,서울특별시 도봉구 도봉로 604 (창동),"미국,일본,중국,"
BE_LiST21-1147,3406,삼성수여성의원,의원,서울특별시,강남구,도곡1동,신미영,"서울특별시 강남구 강남대로 238 (도곡동,송암빌딩7층)","미국,중국,러시아,몽골,"
BE_LiST21-1149,3408,S다인치과,치과의원,서울특별시,강북구,번1동,전동균외1명,"서울특별시 강북구 도봉로 320 (번동,6,7,8층)","중국,러시아,"
BE_LiST21-1150,3410,웰성형외과,의원,서울특별시,강남구,논현1동,하성윤,"서울특별시 강남구 도산대로 104 (논현동,퍼스트애비뉴빌딩 5,6층)","미국,일본,중국,러시아,중동,몽골,베트남,"
BE_LiST21-1151,3421,리우한의원,한의원,서울특별시,송파구,잠실2동,이영일,"서울특별시 송파구 올림픽로 119 (잠실동,잠실파인애플상가5층5B22호)","러시아,중동,"
BE_LiST21-1153,3436,민들레한의원,한의원,서울특별시,강남구,압구정동,이충국,서울 강남구 신사동 615-4 2층 전체,"중국,"
BE_LiST21-1155,3430,에스메디센터내과외과의원,의원,서울특별시,성북구,월곡1동,서형민,서울특별시 성북구 하월곡동 79-19 동민빌딩,"중국,베트남,"
BE_LiST21-1156,92,VIP성형외과의원,의원,서울특별시,강남구,압구정동,이명주,서울 강남구 신사동 592-1 vip성형외과,"미국,중국,몽골,베트남,"
BE_LiST21-1157,2445,옥스치과의원,치과의원,서울특별시,강남구,역삼1동,배철민,서울 강남구 역삼1동 822-1 강남A타워 7층,"일본,중국,러시아,"
BE_LiST21-0838,2601,리더스피부과의원,의원,서울특별시,광진구,자양3동,"노낙경, 이정엽","서울특별시 광진구 자양동 227-342, 스타시티더클래식 2층",
BE_LiST21-1116,3288,더멘토성형외과의원,의원,서울특별시,강남구,논현2동,배원배,"서울특별시 강남구 학동로 337 (논현동,M타워2층3층)",
BE_LiST21-0622,1995,위즈미여성의원,의원,서울특별시,서초구,서초4동,도효신,서울특별시 서초구 서초4동 1303-35 태영데시앙 301호,
BE_LiST21-0666,2248,신데렐라치과의원,치과의원,서울특별시,서초구,서초4동,김예원,"서울특별시 서초구 서초대로77길 3 (서초동,외4필지아라타워406,406-1,407,408,409외)",
BE_LiST21-0667,2259,라피앙스의원,의원,서울특별시,강남구,논현2동,손성일,"서울특별시 강남구 봉은사로 215 (논현동,3층-5층)",
BE_LiST21-0668,2269,뉴욕컬럼비아치과의원,치과의원,서울특별시,용산구,이태원1동,정현철,서울특별시 용산구 이태원동 123-26 3층,
BE_LiST21-0669,2284,아이콘성형외과의원,의원,서울특별시,강남구,신사동,유현석,서울특별시 강남구 신사동 583-3 (501~502호),
BE_LiST21-0670,2280,미소랑치과의원,치과의원,서울특별시,관악구,낙성대동,정환준,서울특별시 관악구 낙성대동 856-6 4층,
BE_LiST21-0671,2290,황금비성형외과의원,의원,서울특별시,강남구,역삼1동,김명국,서울특별시 강남구 역삼1동 820-9 501호,
BE_LiST21-0673,2301,튼튼병원,병원,서울특별시,동대문구,장안2동,신성찬,"서울특별시 동대문구 답십리로 261 (장안동,지층~9층(1층제외))",
BE_LiST21-0674,2265,예정홀릭성형외과,의원,서울특별시,강남구,역삼1동,신한경,"서울특별시 강남구 강남대로 402, 4층(역삼동)",
BE_LiST21-0675,2783,마인성형외과의원,의원,서울특별시,강남구,신사동,이성욱,"서울특별시 강남구 논현로 813 (신사동, 4층)",
BE_LiST21-0676,2261,미파문피부과의원,의원,서울특별시,강남구,역삼1동,문득곤,서울특별시 강남구 강남대로 468 충림빌딩 5층,
BE_LiST21-0677,2281,새움병원,병원,서울특별시,금천구,독산1동,박준식/김응수,서울특별시 금천구 시흥대로 449(독산동),
BE_LiST21-0678,2279,미소랑치과의원,치과의원,서울특별시,서대문구,신촌동,이승헌,서울특별시 서대문구 창천동 29-75 7층,
BE_LiST21-0679,2298,진성형외과의원,의원,서울특별시,강남구,역삼1동,진세훈,서울특별시 강남구 역삼1동 820(501),
BE_LiST21-0680,2315,예이랑치과의원,치과의원,서울특별시,광진구,구의3동,정민/김수환,서울특별시 광진구 구의동 202-6 아산빌딩 3층,
BE_LiST21-0681,2326,마인피부과의원,의원,서울특별시,강남구,압구정동,신자경,서울특별시 강남구 신사동 618-2 5층,
BE_LiST21-0682,2330,경희봄한의원,한의원,서울특별시,노원구,상계6.7동,이은영,서울특별시 노원구 상계동 709-1 은성빌딩 601호,
BE_LiST21-0684,2349,97.7비엔에치(B&H)의원,의원,서울특별시,용산구,한남동,정원주,"서울특별시 용산구 유엔빌리지길 72, 1층(한남동)",
BE_LiST21-0685,2313,한국원자력의학원원자력병원,종합병원,서울특별시,노원구,공릉2동,조철구,서울특별시 노원구 노원로 75(공릉동),동남아 국가
BE_LiST21-0686,2329,경희봄한의원,한의원,서울특별시,강남구,논현1동,장영철/최동기,"서울특별시 강남구 논현1동 199 3층,10층일부",
BE_LiST21-0687,2345,브라운성형외과의원,의원,서울특별시,강남구,신사동,김태규,"서울특별시 강남구 신사동 582-10 계룡빌딩 2,3층",
BE_LiST21-0688,2355,김창수의원,의원,서울특별시,서대문구,신촌동,이주혜,서울특별시 서대문구 창천동 72-14 7층,
BE_LiST21-0689,2391,바로선병원,병원,서울특별시,도봉구,창5동,진건형외1명,서울특별시 도봉구 창5동 749-10,
BE_LiST21-0690,2346,뷰티라인성형외과의원,의원,서울특별시,강남구,논현1동,오성균 외 1명,서울특별시 강남구 논현1동 18 6층,
BE_LiST21-0691,2352,연세지움 피부과,의원,서울특별시,마포구,서교동,김상은,"서울특별시 마포구 신촌로 90 (노고산동,2층,3층)",
BE_LiST21-0692,2348,클럽미즈9라미체의원,의원,서울특별시,송파구,잠실본동,주종호,"서울특별시 송파구 백제고분로7길 14 (잠실동,태원빌딩5층,6층,7층)",
BE_LiST21-0693,2370,동백미즈한의원,한의원,서울특별시,서초구,서초4동,정미림,"서울특별시 서초구 강남대로 439, 6층-702(서초동,유화빌딩)",
BE_LiST21-0694,2331,경희봄한의원,한의원,서울특별시,양천구,목4동,정기영,서울특별시 양천구 목동 807-4 3층,
BE_LiST21-0695,2339,볼륨성형외과의원,의원,서울특별시,서초구,잠원동,한승오,서울특별시 서초구 잠원동 20-9 휴먼빌딩 9층,
BE_LiST21-0696,2390,수한의원,한의원,서울특별시,강서구,방화1동,김종현,"서울특별시 강서구 초원로 85 (방화동,2층)",
BE_LiST21-0697,2367,니오베의원,의원,서울특별시,강남구,삼성2동,박병준,서울특별시 강남구 삼성2동 114-11 2층,
BE_LiST21-0698,2372,보아치과의원,치과의원,서울특별시,서초구,서초2동,박정현,서울특별시 서초구 서초2동 1339-9 메트로빌딩10층,
BE_LiST21-0699,2378,미체담한의원,한의원,서울특별시,동작구,사당1동,강재현,서울특별시 동작구 동작대로 7 4층,
BE_LiST21-0700,2374,바오성형외과의원,의원,서울특별시,강남구,논현1동,배경태,서울특별시 강남구 논현1동 49-17 KM강남빌딩 3층,
BE_LiST21-0701,2506,포헤어의원,의원,서울특별시,서초구,서초4동,권오성,"서울특별시 서초구 서초대로77길 54, 4층(서초동)",
BE_LiST21-0702,2389,쉬즈웰산부인과의원,의원,서울특별시,강남구,역삼1동,이영경,서울특별시 강남구 강남대로 378 준빌딩 10층,
BE_LiST21-0703,2384,강남조은눈안과의원,의원,서울특별시,강남구,역삼1동,김준헌,서울특별시 강남구 역삼동 822-2 비전타워 9층,
BE_LiST21-0704,3445,미소라인한의원,한의원,서울특별시,강남구,논현2동,박순석,"서울특별시 강남구 논현로 708 (논현동,금강빌딩201호)","중국,몽골,"
BE_LiST21-0705,2841,바노바기성형외과의원,의원,서울특별시,강남구,역삼1동,반재상외3명,"서울특별시 강남구 논현로 517 (역삼동,바노바기빌딩)",
BE_LiST21-0706,437,강남베드로병원,병원,서울특별시,강남구,도곡1동,윤강준,서울 강남구 도곡동,
BE_LiST21-0707,2754,니어치과의원,치과의원,서울특별시,서초구,잠원동,이동훈,"서울특별시 서초구 강남대로 621, 14층(잠원동)",
BE_LiST21-0623,2029,포스치과의원,치과의원,서울특별시,강남구,역삼1동,최원재외2명,"서울특별시 강남구 강남대로 334 (역삼동,0,1호에셈타워3,4층1호)",
BE_LiST21-0624,2583,셀라성형외과의원,의원,서울특별시,서초구,잠원동,김융수,서울특별시 서초구 잠원동 12-25 KTOWER 2층,
BE_LiST21-0841,2682,라이브치과의원,치과의원,서울특별시,강남구,대치4동,최정우외1명,"서울특별시 강남구 선릉로64길 20 (대치동,5층)",
BE_LiST21-0842,2718,서울S치과의원,치과의원,서울특별시,강서구,화곡6동,서동준,서울특별시 강서구 화곡동 1095번지 그랜드아이파크2층,
BE_LiST21-0844,2802,더비단성형외과의원,의원,서울특별시,강남구,압구정동,전경욱,"서울특별시 강남구 언주로168길 35, 2층(신사동)",
BE_LiST21-0845,2763,닥터75의원,의원,서울특별시,강남구,역삼1동,최성덕,"서울특별시 강남구 강남대로 458 (역삼동,6층)",
BE_LiST21-0846,2759,반도정형외과병원,병원,서울특별시,중구,다산동,나춘균,서울특별시 중구 신당동 422-4,
BE_LiST21-0847,2772,이-믿음치과의원,치과의원,서울특별시,강남구,역삼2동,권오진,"서울특별시 강남구 테헤란로 216, 신웅빌딩301호",
BE_LiST21-0848,2792,씨씨엘치과의원,치과의원,서울특별시,강남구,논현1동,서종진,"서울특별시 강남구 논현동 201-6, 11층",
BE_LiST21-0849,2896,마론성형외과의원,의원,서울특별시,강남구,압구정동,박병선,서울특별시 강남구 신사동 639-1영진빌딩3층,
BE_LiST21-0850,2913,리뉴미피부과의원,의원,서울특별시,서대문구,홍제1동,김덕한,"서울특별시 서대문구 통일로 433 (홍제동,조이빌딩2층)",
BE_LiST21-0851,2929,리뉴미피부과,의원,서울특별시,강서구,화곡3동,고나영,"서울특별시 강서구 화곡로 157 (화곡동,16)",
BE_LiST21-0852,2948,찬베리아트외과의원,의원,서울특별시,강남구,신사동,이홍찬,"서울특별시 강남구 강남대로 624, ICT타워3층",
BE_LiST21-0853,2928,유엔빌리지치과의원,치과의원,서울특별시,용산구,한남동,서혁진,서울특별시 용산구 독서당로 86 (한남동),
BE_LiST21-0854,2941,청담뷰치과의원,치과의원,서울특별시,강남구,논현2동,송창석외1명,"서울특별시 강남구 선릉로 669, 상경빌딩5층(논현동)",
BE_LiST21-0855,2954,도봉병원,병원,서울특별시,도봉구,방학1동,오승용,"서울특별시 도봉구 도봉로 720(방학동,도봉병원)",
BE_LiST21-0856,2982,명동남산한의원,한의원,서울특별시,중구,명동,김영신,"서울특별시 중구 명동8가길 27 선샤인빌딩9층, 충무로2가",
BE_LiST21-0857,3001,노블앤코의원,의원,서울특별시,강남구,역삼1동,전형진,"서울특별시 강남구 강남대로 422, 롯데시네마시티점 10층",
BE_LiST21-0858,2976,아이웰성형외과의원,의원,서울특별시,강남구,신사동,박범진,"서울특별시 강남구 논현로 843 (신사동, EFC빌딩 6층)","미국,중국,"
BE_LiST21-0859,2958,함익병피부과의원,의원,서울특별시,강남구,대치1동,함익병,"서울특별시 강남구 도곡로 408,디마크빌딩408~409호",
BE_LiST21-0860,2956,닥터유치과의원,치과의원,서울특별시,강남구,논현2동,박용찬,"서울특별시 강남구 학동로 221, 2층(논현동)",
BE_LiST21-0861,2951,D&A(디앤에이)성형외과의원,의원,서울특별시,강남구,압구정동,김원석,"서울특별시 강남구 신사동 614-3, 융기빌딩3층",
BE_LiST21-0862,2978,청구경희한의원,한의원,서울특별시,중구,청구동,김범준,서울특별시 중구 다산로 176-1 (신당동),
BE_LiST21-0864,3000,선수촌정형외과의원,의원,서울특별시,송파구,잠실본동,김상범,"서울특별시 송파구 올림픽로 76, J타워 지하1층, 3~4층",
BE_LiST21-0866,2974,보스톤서울치과의원,치과의원,서울특별시,영등포구,당산2동,최진혁,"서울특별시 영등포구 당산동5가 11-34, 삼성타운401호",
BE_LiST21-0867,2963,맨남성의원,의원,서울특별시,서초구,잠원동,장진석,"서울특별시 서초구 강남대로 621 ,5층(잠원동)",
BE_LiST21-0869,2986,센스의원,의원,서울특별시,서초구,서초4동,박삼곤,"서울특별시 서초구 서초동1317-11, 801호(누드죤)",
BE_LiST21-0870,3139,네모치과병원,치과병원,서울특별시,강남구,역삼1동,최용석외1명,서울특별시 강남구 역삼동 705-18 신도벤처타워12층,
BE_LiST21-0871,2981,닥터미 성형외과의원,의원,서울특별시,강남구,역삼1동,하재성,"서울특별시 강남대로 458(역삼동, 남영빌딩 6층)",
BE_LiST21-0872,2972,맥스성형외과의원,의원,서울특별시,강남구,신사동,한만욱외1명,"서울특별시 강남구 신사동 584-3, 원방빌딩 4층",
